,nickname,text,score,like,dislike,time,watch_movie
1848,dkdu****,달콤한 영화.,8,0,0,2007-03-23 18:49,0
1849,bbae****,신나고 행복한 영화 !♡,10,0,0,2007-03-23 17:18,0
1850,dang****,연인들이 보기에 깔끔하고 재미있다 ㅎ 재미있고 밝은 영화,8,0,0,2007-03-23 16:17,0
1851,bjmc****,쪼매 ㅋㅋ,10,0,0,2007-03-23 15:58,0
1852,lagr****,전체적으로잔잔하게흘러가면서웃음을자아내는영화~드류베리모어는역시매력적인여자,9,0,0,2007-03-23 13:17,0
1853,khwk****,코라가 짱이다,10,0,0,2007-03-23 12:30,0
1854,prod****,Pop! goes my heart! 신나는 영화~,8,0,0,2007-03-23 12:12,0
1855,chic****,서로의 상처 바로보게 하기.. 사랑스런 영화~,9,0,0,2007-03-23 10:48,0
1856,love****,너무예쁘고사랑스러운영화^^좋앗어요..난..,10,0,0,2007-03-23 9:48,0
1857,tryn****,내가 좋아하는 두 배우가 뭉쳤으니.,7,0,0,2007-03-23 8:54,0
1858,lool****,연인끼리 보기엔 딱.. 갠적으로 너무 재밋게 봐서..,9,0,0,2007-03-23 7:50,0
1859,sing****,누가 쫓아오는 것처럼 급한 이야기 전개를 뺀다면야...,8,0,0,2007-03-23 2:33,0
1860,yell****,5점주고싶지만 말도안돼게 부처상앞에서 엉덩이흔들던 언니가 섹쉬해서 6점!,6,0,0,2007-03-23 1:02,0
1861,s497****,유쾌한 영화~~~~~,9,0,0,2007-03-22 23:55,0
1862,sars****,정말 재밌었어요! ^^ 많이 웃기도 했구요! 강추!,10,0,0,2007-03-22 23:26,0
1863,bjmz****,잼네,10,0,0,2007-03-22 22:55,0
1864,hayo****,웃기긴한데 보다졸았음ㅋㅋㅋㅋ,8,0,0,2007-03-22 22:31,0
1865,pgy0****,"시간가는줄 모르고 봄,휴그랜트의 매력이 솔솔~~",10,0,0,2007-03-22 22:16,0
1866,sae1****,뻔한 스토리 · 전개라서 더욱 잼있는 로멘틱코미디물.,9,0,0,2007-03-22 21:10,0
1867,3355****,모든게사랑스러운영화임,10,0,0,2007-03-22 17:27,0
1868,tjau****,로맨틱 코미디로서 충분했음~ 좋은 노래~ 멋진 캐스팅!,10,0,0,2007-03-22 13:49,0
1869,ssim****,오오오!!! 감동과 사랑과 기쁨. 이거면 됐잖아.,10,0,0,2007-03-22 11:29,0
1870,care****,로멘틱코미디를보면서즐거운로멘틱을느끼지못하는불쌍한인간들이많네,9,0,0,2007-03-22 11:04,0
1871,love****,간만에 알찬내용의 영화를 본거 같네요,10,0,0,2007-03-22 8:56,0
1872,koal****,"엄청나게 웃기면서도, 사랑과 따뜻함을 느낄 수 있는 영화!!",10,0,0,2007-03-22 8:49,0
1873,hwan****,완전강추~~,10,0,0,2007-03-22 8:13,0
1874,swee****,드류베리모어 넘 이쁘고 유쾌발랄한 영화지만 그닥 남는영화는 아님...,7,0,0,2007-03-22 2:10,0
1875,read****,여자들이 조아할만한 영화,8,0,0,2007-03-21 22:48,0
1876,love****,완전강추~~휴그렌트.. 역시 멋지심~안보신분들보세요..^^,10,0,0,2007-03-21 22:09,0
1877,chij****,가볍게보기조은영화..별 갈등없어 아쉬운.. 노랜좋음,8,0,0,2007-03-21 21:40,0
1878,ekgp****,OST짱 다시 듣고 싶고 멜로 영화라 OST가 잘 어울렸어요...,10,0,0,2007-03-21 21:21,0
1879,nalo****,"기대안하고봤는데 볼땐 몰라도 보고나면 재미있고 여운이남네요, 특히 OST 짱이에여",10,0,0,2007-03-21 20:23,0
1880,trus****,잼있긴 했지만.그냥 스르르 흘러가는 느낌 노래의 여윤이 생각보단 약했어요,7,0,0,2007-03-21 18:50,0
1881,dodo****,강약의 정도를 구분할 줄 아는 영화..로맨틱으로 100% 채웠다,9,0,0,2007-03-21 18:16,0
1882,toug****,"재치있는 대사, 진행으로 나도 모르게 미소짓게 되었던 영화",9,0,0,2007-03-21 17:48,0
1883,ice1****,남자랑 봐서 그랫지만 꼭여자랑 보시길 ㅋㅋ,10,0,0,2007-03-21 17:45,0
1884,piou****,귀여운 휴 그랜트와 드류 베리모어 연인과 보면 좋은영화,8,0,0,2007-03-21 17:33,0
1885,ky08****,휴 그랜트가 딱 맞았던 역할~귀여운 드류~~,8,0,0,2007-03-21 16:29,0
1886,ling****,귀여운 영화다 사랑의 환상!,8,0,0,2007-03-21 12:40,0
1887,whyk****,휴그랜트 많이 늙었더라. 그래도 오랜만에 깔깔거리며 본 로맨틱 코메디,8,0,0,2007-03-21 11:19,0
1888,dbsr****,남자셋이보기엔 그림이 안좋지만 연인끼리보면 괜찮은 영화,8,0,0,2007-03-21 9:36,0
1889,alku****,음악도 좋았고 내용도 좋고 아쉬운건 초반지루함,9,0,0,2007-03-21 9:31,0
1890,nono****,늙어가는 휴그랜트를 보는 기분이 좋지 않아....,6,0,0,2007-03-21 5:31,0
1891,utoo****,그럭저럭 볼만은...,6,0,0,2007-03-21 5:22,0
1892,guri****,예기치못한 너무 마음 따뜻해지게 하는 영화.. 다시 보고싶다.,10,0,0,2007-03-21 0:30,0
1893,ywh1****,"와진짜,휴그랜트너무멋있어요ㅠ",10,0,0,2007-03-20 22:40,0
1894,jess****,좋아요~ㅎㅎ,10,0,0,2007-03-20 22:28,0
1895,chan****,재목만큼이나 충분히 흥미롭고 로맨틱했던 그 영화,9,0,0,2007-03-20 22:11,0
1896,swee****,다들생각보다 점수 너무 후하게 주는거 아니에요?ㅠ,6,0,0,2007-03-20 19:01,0
1897,keik****,휴 그랜트 노래 잘하네~,10,0,0,2007-03-20 18:25,0
1898,xld0****,어쩔수없이 친구땜에 봤는데 뭐라고 할까? 상콤했다 ㅋ,10,0,0,2007-03-20 17:48,0
1899,keke****,음악도 좋고..드류는 왜케 귀여워진거야~재밌어요!,10,0,0,2007-03-20 17:25,0
1900,ssj5****,좋은 음악을 들으며 ~ . 영화도 보고 ~,10,0,0,2007-03-20 16:55,0
1901,zump****,그냥 상큼...,10,0,0,2007-03-20 14:12,0
1902,nava****,좋은 노래와 휴그랜트 만으로도 이미 별 10개!!,10,0,0,2007-03-20 13:14,0
1903,food****,음악도 좋고~~마음도 좋고~~기분도 좋아지는 영화~ㅋ,10,0,0,2007-03-20 12:48,0
1904,oran****,아 정말 최고의 영화,10,0,0,2007-03-20 11:11,0
1905,cool****,기분 좋아지는 영화~ 싸이 배경음악도 샀음 ㅋㅋ,9,0,0,2007-03-20 0:55,0
1906,dkdl****,잇워즈그뤠에에잇,10,0,0,2007-03-20 0:05,0
1907,mine****,멋있었던영화! ㅋㅋ,10,0,0,2007-03-19 23:46,0
1908,myje****,러브액츄얼리 브리짓존스다이어리를 재밌게봤던 나로서는 이영화 너무아쉽다 .,7,0,0,2007-03-19 22:26,0
1909,kptc****,좋은 영화,10,0,0,2007-03-19 22:09,0
1910,pure****,청순한 코라의 라스트 씬 조차도 멋진 영화,8,0,0,2007-03-19 21:55,0
1911,xkvp****,좋다,10,0,0,2007-03-19 21:22,0
1912,tuta****,최근에 본 영화 중에서 그래도 가장 잼있는거 같네요..,10,0,0,2007-03-19 21:13,0
1913,coig****,전형적인 로맨틱 코미디? 그래도 재밌었음:),7,0,0,2007-03-19 21:01,0
1914,lllm****,신선하지는 못해도 사랑스러웠다,8,0,0,2007-03-19 20:19,0
1915,ting****,노래정말좋고 감동약간있고 하지만 내용이 약간 지루했다는....,8,0,0,2007-03-19 17:39,0
1916,pure****,노래도 넘 좋고.. 코라도 인상적...ㅋㅋ 연인끼리 본다면 완전 추천^^,9,0,0,2007-03-19 17:36,0
1917,bban****,영화가 너무 감동적이어써요ㅎㅎ 음악하시는분들은 한번보세요~,10,0,0,2007-03-19 17:27,0
1918,bell****,노래넘좋아 ㅠ,10,0,0,2007-03-19 15:42,0
1919,moth****,그저그런내용이지만 노래하난 좋네요^^,7,0,0,2007-03-19 15:18,0
1920,park****,미녀는 괴로워 보다 훨씬 재미있게봤다.,10,0,0,2007-03-19 13:52,0
1921,schn****,휴 그랜트는 늙어도 왜 이렇게 매력적인걸까? 흐흐,10,0,0,2007-03-19 13:38,0
1922,pran****,가슴이 따듯해지는 영화 OST도 좋았고 휴그랜트의 춤과 노래 또한 최고ㅎ,10,0,0,2007-03-19 13:28,0
1923,chj0****,괜찮은 영화였다...  추천추천!!,9,0,0,2007-03-19 12:57,0
1924,sook****,음악은 넘 좋은데.. 내용은 좀 지루하다,7,0,0,2007-03-19 11:53,0
1925,sysh****,노래부분만 좋다...내용은 그다지...,6,0,0,2007-03-19 11:40,0
1926,soju****,싸우고 욕하는 저질스런 영화들속에서 진주를  발견한 느낌. 넘 따뜻한 영화~,10,0,0,2007-03-19 11:36,0
1927,chem****,기대 없이 가면 8점이란 점수가 나옵니다.,8,0,0,2007-03-19 11:19,0
1928,lavi****,별 딱 9점인 영화  훈훈하다 !!!!!!!!!!!,9,0,0,2007-03-19 11:11,0
1929,kore****,미녀는 괴로워와 라디오스타 두편다 괜찮은 영화였지만 이영화 또한 괜찮다!,10,0,0,2007-03-19 9:02,0
1930,rpfl****,코라가 예쁘던데..ㅋㅋ재밌고 기분좋은 영화,8,0,0,2007-03-19 6:45,0
1931,ssj0****,맘을 울리는 노래와.. 둘만이 사랑이 왜 내맘을 더 슬프게 하는걸까,10,0,0,2007-03-19 4:46,0
1932,anse****,영화끝나고도노래가흥얼거려진다.ㅋㅋ,9,0,0,2007-03-19 2:21,0
1933,snip****,노래좋고 재미있긴기는한데..남자라면 300 진짜 짱이다!,9,0,0,2007-03-19 1:22,0
1934,jing****,"휴 그랜트는 좋아졌으나,,,,,보다 잠든 영화는 정말 간만임....^^;",6,0,0,2007-03-19 1:06,0
1935,tylo****,완전 감동.. 휴그랜트 넘 조아여,10,0,0,2007-03-18 23:11,0
1936,ippu****,다 늙은 휴그랜트가 인제 와서 좋아지더라구요 ㅋ 노래 계속흥얼거리고,9,0,0,2007-03-18 22:29,0
1937,love****,:> 노래도 좋았고 휴그랜드의 대사가 너무 잼있었어요!!,7,0,0,2007-03-18 22:08,0
1938,mhk7****,노래가 있어 더 재미있었다... 둘이같이 보면 재미두배였을텐데.,10,0,0,2007-03-18 21:46,0
1939,love****,아.. 너무재밌었음. 아직도 여운이 가시질않아요 ^^,10,0,0,2007-03-18 21:36,0
1940,moch****,80년대 정취가 물씬 느껴지는 음악들.. 그리고 좋은 노래 하나!,8,0,0,2007-03-18 20:59,0
1941,dydt****,가슴속에서 진하게 감동이 밀려오는...,8,0,0,2007-03-18 20:09,0
1942,holz****,남자둘이서 보면..5점....연인끼리 보면....9점?,9,0,0,2007-03-18 19:48,0
1943,mihy****,생각보다 괜찮았던 영화에요... 노래도 좋았구~,9,0,0,2007-03-18 19:38,0
1944,rygi****,휴그랜트오퍄 너무멋있으셈^^,9,0,0,2007-03-18 18:49,0
1945,hwan****,좋았어요,9,0,0,2007-03-18 18:03,0
1946,kjh9****,영화 정말 재밌습니다 ^^ 기억에 오래 남을것 같아요 !,10,0,0,2007-03-18 16:07,0
1947,9sfa****,기대에 조금 못미치는 감이 없지 않아 있지만 재밌네요^^,8,0,0,2007-03-18 15:37,0
1948,kjy3****,진짜 재밌넹 ㅎㅎ 웃기기까지 하구 ㅋㅋ 너무 재밌게 봤어요~,10,0,0,2007-03-18 15:35,0
1949,3idr****,휴 그랜트 너무 멋지다. 하지만 식상한 케릭터,7,0,0,2007-03-18 15:23,0
1950,mark****,음악에서 퍼져나오는 은근한 감동,10,0,0,2007-03-18 13:49,0
1951,iyna****,음악은 좋으나...,6,0,0,2007-03-18 13:49,0
1952,hell****,양끄기대했다가낭패...음악은좋음,7,0,0,2007-03-18 12:59,0
1953,ddal****,"넘잼있어서 2번봤는데도 또보고싶은중독성영화ㅠ,,,,",10,0,0,2007-03-18 12:35,0
1954,yjw8****,음악 최고에요~ 추천영화,10,0,0,2007-03-18 11:54,0
1955,coin****,POP!!! 나사빠진 드류도 좋았고 주름이 늘어버린휴도 좋았고,10,0,0,2007-03-18 11:52,0
1956,sils****,정말 좋은 영화 잔잔한 감동과 음악 너무 좋아~,10,0,0,2007-03-18 11:23,0
1957,hyew****,잔잔한....,8,0,0,2007-03-18 10:21,0
1958,dmsw****,기대할 정도는 아니고.. 그냥 편안하게 감상하고 나올수 있는 영화~,9,0,0,2007-03-18 7:22,0
1959,good****,정말 좋은 영화네요..ㅎ,10,0,0,2007-03-18 3:38,0
1960,pink****,기대고 싶어 사랑하는 사람들...,6,0,0,2007-03-18 3:04,0
1961,lemo****,그냥 그냥 좋다하기에도 나쁘다하기에도 그런 so so,7,0,0,2007-03-18 1:30,0
1962,gksz****,노래 좋고 드류 배리모어 귀여워요.ㅎ,8,0,0,2007-03-18 1:18,0
1963,jksh****,나오는 노래마다 완전 좋음.ㅜㅜ 처음부터 날웃게 만든 영화 ㅎㅎ,10,0,0,2007-03-18 0:46,0
1964,mimi****,괜찮은데..,9,0,0,2007-03-17 23:35,0
1965,chao****,음악이 좋더군 또한 시작부터가 예사롭지 않앗어 웃기더군..,10,0,0,2007-03-17 22:40,0
1966,shfk****,코라가 입고나오는의상 서인영거랑 비슷하다고 느낀건 나뿐?ㅋ,7,0,0,2007-03-17 22:36,0
1967,elve****,휴그랜트 최고였다!!!,9,0,0,2007-03-17 21:41,0
1968,kid2****,음악이 너무좋았다,9,0,0,2007-03-17 21:33,0
1969,xlrm****,흥미롭다.,9,0,0,2007-03-17 20:16,0
1970,susa****,뻔한 줄거리임에도 싫어할수 없는 영화. 주인공과 음악이 매력. 후회없음,9,0,0,2007-03-17 20:09,0
1971,gyrh****,그럭저럭..8점 초반대 작품,8,0,0,2007-03-17 19:22,0
1972,miye****,기대안하고봤는데꾀봐줄만하다 ㅋㅋㅋ노래도좋고,8,0,0,2007-03-17 18:12,0
1973,yjyj****,그냥 OST만 넘 좋네,6,0,0,2007-03-17 17:27,0
1974,mmmb****,ost 완전좋아~~!! 코라콜먼 넘 웃겼음...ㅋㅋㅋㅋㅋㅋㅋ,8,0,0,2007-03-17 17:03,0
1975,yso5****,스토리는 평범하지만 재밌게 봤습니다. 노래도 좋았구요~,8,0,0,2007-03-17 16:24,0
1976,cand****,노래가 좋아요,7,0,0,2007-03-17 14:48,0
1977,ksw4****,노래가 좋네 ~,9,0,0,2007-03-17 14:00,0
1978,ll11****,정말재미있고>ㅅ<ㅋㅋ감동적이고!!멋있는영화음악최고!,10,0,0,2007-03-17 13:03,0
1979,yuna****,정말정말 이뿐영화.. 좋은영화.. ost다 다운받았음!!,10,0,0,2007-03-17 12:51,0
1980,redw****,역시 휴그랜트 ~,9,0,0,2007-03-17 12:26,0
1981,eunj****,ost 샀어염...  ^^,10,0,0,2007-03-17 11:51,0
1982,reme****,여친이랑보기딱좋은영화 !!!!,10,0,0,2007-03-17 11:33,0
1983,roka****,여친이랑 핸폰 벨소릴 이 노래로 바꿀 수 밖에 없었다.. ^^,8,0,0,2007-03-17 11:31,0
1984,sky_****,노래 진짜좋아요~ 영화도 재밌구 ㅋ,10,0,0,2007-03-17 11:28,0
1985,qeen****,잔잔하면서~ 귀가 즐겁고..눈도 즐거운!!,10,0,0,2007-03-17 11:15,0
1986,yuli****,잔잔하면서도 꼭 보면 좋을영화,9,0,0,2007-03-17 11:11,0
1987,a695****,즐거운영화,8,0,0,2007-03-17 9:25,0
1988,brig****,눈과 귀가 즐겁다 ㅎㅎㅎ,10,0,0,2007-03-17 3:52,0
1989,zzan****,젠장 남자랑 봐따 ; 영화끝나고 조넨뛰쳐나왔는데 쪽팔려서 영화는강추 ㅋ,10,0,0,2007-03-17 2:20,0
1990,idea****,사랑이 하고 싶어지는 영화?^-^,10,0,0,2007-03-17 0:19,0
1991,maho****,설레는 사랑의 마음을 전해주는 영화...단지 코라가 좀 독특;,10,0,0,2007-03-17 0:08,0
1992,idd5****,뻔한로멘스코미디 하지만 배우들때문에 점수7점! 스토리는 5점정도??,7,0,0,2007-03-16 23:50,0
1993,mmmc****,연애하듯 행복한 영화,10,0,0,2007-03-16 23:46,0
1994,kino****,늙어도 달콤쌉싸름한 휴~~~~~~~,9,0,0,2007-03-16 23:21,0
1995,smbo****,CORA 조낸 이쁘삼. 마지막 콘써트 핫팬츠. 난 그것만 봤삼.,10,0,0,2007-03-16 22:51,0
1996,hoih****,달콤하다,8,0,0,2007-03-16 22:37,0
1997,mw83****,로맨틱 코미디 별로 안좋아하는데 재밌더라 ㅋㅋ,10,0,0,2007-03-16 22:26,0
1998,shin****,귀에쏙들어오는노래~넘 좋아^^,8,0,0,2007-03-16 20:14,0
1999,tres****,볼만한 로맨틱 코미디.,7,0,0,2007-03-16 19:34,0
2000,sunj****,정말 지루하지않고 잔잔하지만 잼나게 본 영화!! 강추~!!,10,0,0,2007-03-16 13:29,0
2001,js71****,피곤해서 영화보면서 졸면 어쩌나 하고 걱정했다가 넘 재미있어서 다 보고나왔다.,10,0,0,2007-03-16 13:16,0
2002,star****,중독성 있는 노래♪ 뻔한 이야기지만 재미있었다..,8,0,0,2007-03-16 13:12,0
2003,dew1****,완전 사랑스럽다~배우두 노래두^^,9,0,0,2007-03-16 12:10,0
2004,digg****,각각의 캐릭터에 애정이 듬뿍~ 귀여워-,8,0,0,2007-03-16 10:35,0
2005,neoo****,그 엉덩이때문에 한참 웃었다 ㅋㅋ,8,0,0,2007-03-16 9:10,0
2006,tant****,노래만큼이나 사랑스러운 영화..,10,0,0,2007-03-16 8:25,0
2007,chfl****,"귀여운 드류, 볼만하다",6,0,0,2007-03-16 3:47,0
2008,lord****,재밌고 아름다운 영화에요~ 노래도 좋네요^^,8,0,0,2007-03-16 1:31,0
2009,fand****,"간만에 본 억지없고 귀여운 로맨틱 코미디, 완전강추",9,0,0,2007-03-16 1:02,0
2010,caad****,잔잔한 웃음이 나오는 영화..,7,0,0,2007-03-16 1:01,0
2011,adda****,둘 간의 사랑 내용이 부족해~ 좀 더 찐한 사랑을~~,9,0,0,2007-03-16 0:56,0
2012,yoro****,노래를만들어가면서싹트는사랑~노래도너무좋아요ㅠㅠ계속귀에맴돌고~ㅋ,10,0,0,2007-03-16 0:48,0
2013,choi****,진짜 강추강추 !! 너무 재밌어요 ㅠㅠ!!!!!,10,0,0,2007-03-15 23:16,0
2014,heon****,정말 최고의 영화 기대안하고봣는데 미녀는괴로워보다 잼다.,10,0,0,2007-03-15 23:12,0
2015,high****,휴 그랜크와 드류 베리모어의 매력이 물신...최공~!!,10,0,0,2007-03-15 23:09,0
2016,aa15****,웃음과 감동이.. 재미있게 잘 봤어요..,9,0,0,2007-03-15 21:42,0
2017,park****,정말 좋은 음악과 정말 좋은 내용 결론은좋은영화,9,0,0,2007-03-15 21:24,0
2018,shel****,충격적인 첫화면 휴 그랜트의 잔상이 아직도 아른거림~+_+,10,0,0,2007-03-15 21:19,0
2019,asah****,같이 즐기면서 노래를 부르다보면 즐거워집니다:D,10,0,0,2007-03-15 19:44,0
2020,tanm****,썩 재밌지는 않은데...,7,0,0,2007-03-15 19:21,0
2021,kitt****,보는 내내 미소지어지는 영화,8,0,0,2007-03-15 19:03,0
2022,julg****,쉬운 영화도 이해못하고 재미없다는 것들의 발악,10,0,0,2007-03-15 18:47,0
2023,jjeo****,역시 드류는 사랑스러워- 근데 이번영화는 뭔가 부족스런..,7,0,0,2007-03-15 14:44,0
2024,zeed****,뻔하지만 볼만했다,7,0,0,2007-03-15 14:39,0
2025,aint****,"배우들에 5점, 음악에 3점, 웃음에 2점. 내가 좋은데 뭘!!!",10,0,0,2007-03-15 13:41,0
2026,gold****,그냥그저그런 평범한 영화.,7,0,0,2007-03-15 12:46,0
2027,shin****,드류베리모어...  실망시키지 않는군요..ㅎㅎ,8,0,0,2007-03-15 12:43,0
2028,p110****,둘 사이에 더욱 끌어당기는 뭔가가 부족... 드류베리모어다운 영화...,7,0,0,2007-03-15 12:27,0
2029,joon****,but then POP! 팍! gose my hrart~,10,0,0,2007-03-15 12:17,0
2030,hugh****,약간 지루한감이 있지만 생각보다 괘찮더군,8,0,0,2007-03-15 12:14,0
2031,hing****,머릿속에 계속 남는 멜로디.. 어째야 할까요??ㅋㅋㅋㅋㅋㅋㅋㅋ,10,0,0,2007-03-15 10:13,0
2032,naye****,"로맨틱코미디 매니아로서 너무 급진전하는 둘사이,밍밍한 결말이 다소 실망스러움.",7,0,0,2007-03-15 9:33,0
2033,miki****,반했어요~~재미도있고 사랑스러운 영화^^노래는 흥얼흥얼..쵝오,10,0,0,2007-03-15 3:35,0
2034,rino****,드류베리모어가 너무 사랑스러워요-♡노래도 좋고!!ㅋㅋ,10,0,0,2007-03-15 2:56,0
2035,muah****,말 그대로 로멘틱코메디  중간중간 깔깔거리면서 봤습니다ㅋ,10,0,0,2007-03-15 0:57,0
2036,love****,노래 너무 좋구.. 화이트데이에 ..남자친구와 정말 좋았어요^^,8,0,0,2007-03-14 22:42,0
2037,hwan****,방금보고왔는데 와 ㅋㅋ노래 열라조ㅇ ㅏ,10,0,0,2007-03-14 21:19,0
2038,wbea****,뻔한내용인줄 알면서도 정말 좋았어요 ^^*,8,0,0,2007-03-14 20:55,0
2039,hpsk****,재밌습니다 노래도 좋아요~,10,0,0,2007-03-14 18:45,0
2040,dew1****,정말 좋았어요 *^^* 드류 넘 귀여워. 노래도  귀에 쏙쏙,9,0,0,2007-03-14 14:44,0
2041,k800****,사람하는 사람과 한번쯤 봐도 괜찮을 영화~*^^*,10,0,0,2007-03-14 14:19,0
2042,iffi****,영화 노래 연기 암튼 모두 쵝오~,10,0,0,2007-03-14 13:04,0
2043,agsu****,way back into love...가사를 알고 싶어요,10,0,0,2007-03-14 9:11,0
2044,vlcl****,정말 감동적이고 보면서 정말 사랑에 빠지고싶은 생각이 간절한...^*^,10,0,0,2007-03-14 9:09,0
2045,mirr****,너무 전형적인 로맨틱코미디.. 평점이 너무 높아..,6,0,0,2007-03-14 9:07,0
2046,hjuh****,와..정말 보는내내 지루해서 잠이 왔던 영화..,6,0,0,2007-03-14 7:06,0
2047,dalp****,남친이랑 보고왔는데~ 잼나요..ㅋ-ㅋ OST구해야쥐~ㅎㅎ,10,0,0,2007-03-14 0:21,0
2048,joym****,처음에는 좀 이상하다 했는데 역시나 두 주인공은 저를 실망시키지 않았음,10,0,0,2007-03-13 23:52,0
2049,tmf6****,"음악,영화너무재밌었어요~ 캐릭터들도너무웃기구여ㅋ기대보다재밌는영화!",10,0,0,2007-03-13 23:11,0
2050,bjh5****,처음엔 지루했는데 볼수록 재밌어요끝에선살짝눈물고였는데정말재밌어요,10,0,0,2007-03-13 22:19,0
2051,khjs****,생각보다 괜찮았어요.기분전환이 되는 영화!^^,9,0,0,2007-03-13 21:47,0
2052,jiwc****,기대보다 더 좋은 기분좋은 로맨틱 코메디 영화. 강츄,10,0,0,2007-03-13 21:44,0
2053,yes3****,음악이 함께한 영화라 재미있는거 같네요..좋아요^^,10,0,0,2007-03-13 21:34,0
2054,jinj****,처음엔뭔가했는데점점재밋더니마지막엔감동적이였다. 노래가머릿속을 맴돈다..,8,0,0,2007-03-13 20:04,0
2055,shin****,무난하게볼수있는재밌는영화~^^노래너무좋다!,9,0,0,2007-03-13 19:27,0
2056,dw01****,다른영화보러갔다가시간이지나서아무생각없이이거봤는데너무재밌었음!,10,0,0,2007-03-13 18:50,0
2057,hyun****,여자친구와 첫데이트였으니 재밌었음 =_= 약간 어설픔,9,0,0,2007-03-13 16:29,0
2058,eoqk****,독특한 캐릭터 코라..ㅋㅋ 그치만 좀 지겨울수도 있슴.,9,0,0,2007-03-13 16:12,0
2059,hjhc****,웃음과 사랑이 어우러진 멋진 영화,10,0,0,2007-03-13 16:11,0
2060,lily****,와.. 정말 멋진 영화임 강추 강추.. 올 봄에 볼만한 영화 1위에요,10,0,0,2007-03-13 15:40,0
2061,riro****,"드류의 사랑스러움을 만끽하고, 여전히 로맨틱한 휴그랜트를 느낄수있다",9,0,0,2007-03-13 12:53,0
2062,lhky****,노래가최고~그리고 드류의매력에빠져보세요,10,0,0,2007-03-13 11:28,0
2063,yl70****,완전 감동이예요~~!! OST도 넘 좋구요 ^^,10,0,0,2007-03-13 11:13,0
2064,cjy2****,끝에 완전 허무하게 끝나든데.. 그냥 평점만큼은 아니라고봄..,7,0,0,2007-03-13 9:10,0
2065,hkai****,최고...최고....최고....정말 재밌다!연인과 함께 보면 더 좋아요,10,0,0,2007-03-13 0:03,0
2066,smil****,기분우울할때.보면 행복해지는 영화.. 휴그랜트 답다 ^ ^ 후회안함. 그냥 보셈.,10,0,0,2007-03-12 23:38,0
2067,tjde****,좋은 영화본거같네요 ㅋ,10,0,0,2007-03-12 23:05,0
2068,dead****,휴그랜트의 위트는 여전히 즐겁게 한다,10,0,0,2007-03-12 22:50,0
2069,kid0****,"내용이 뻔해도 전개하는 과정이 괜찮았고, 노래 좋고, 볼거리 좀 있고 등",8,0,0,2007-03-12 22:29,0
2070,xnau****,"뻔하지만 , 듣기 좋은 음악들",9,0,0,2007-03-12 22:10,0
2071,kiss****,정말 뻔한이야기지만 휴보는재미로 > < ♡,10,0,0,2007-03-12 22:03,0
2072,pqow****,뻔하다 . 그러나 재밌다,8,0,0,2007-03-12 21:51,0
2073,gusg****,정말 감동이다..남자가 부럽고 남자처럼 노래잘부르고싶다,10,0,0,2007-03-12 21:50,0
2074,jule****,그냥 재밌다...ㅋㅋㅋ,8,0,0,2007-03-12 21:31,0
2075,sh87****,영화보는내내 입가에 미소가 떠나질 않는다.,10,0,0,2007-03-12 21:27,0
2076,leey****,"노래 정말 좋고, 재미있다, 알콩달콩한 내용 ^^",10,0,0,2007-03-12 21:23,0
2077,iamc****,늘어지는 편집. 그러나 80년대를 떠올릴 수 있었다.,6,0,0,2007-03-12 20:49,0
2078,myhy****,노래가 좋네요. 내용도 괜찮고,10,0,0,2007-03-12 20:36,0
2079,heos****,볼만하다...드류베리모어에 비해 너무 늙은 휴그랜트가 안타까울뿐...,8,0,0,2007-03-12 18:58,0
2080,dhsw****,노래도괜찮고..무엇보다휴그랜트가귀여웠다 ^^ !,9,0,0,2007-03-12 18:09,0
2081,dewl****,최고였고... 노래 최고얌...,10,0,0,2007-03-12 17:45,0
2082,lege****,뻔한 공식을 답습하지만 배우들과 노래는 괜찮았다,7,0,0,2007-03-12 16:33,0
2083,yang****,한 40분 보다가 여친 무릎베고 잤다 =_= ; 비추!!,10,0,0,2007-03-12 16:17,0
2084,suku****,재밌다~ㅋ,10,0,0,2007-03-12 16:14,0
2085,zleo****,배우들도 연기 잘하고 노래도 정말 좋았음ㅋ,10,0,0,2007-03-12 16:10,0
2086,rnti****,재밌다 휴그랜트도 늙었군..,9,0,0,2007-03-12 15:31,0
2087,spel****,살랑살랑 봄바람 부는 날 보기 딱 좋은 영화 :-),8,0,0,2007-03-12 14:53,0
2088,kore****,재미있었습니다. 볼망함 영화네요 하지만 초중반에 약간 지루,9,0,0,2007-03-12 13:33,0
2089,chak****,어깨들썩들썩 노래가좋은영화~,10,0,0,2007-03-12 13:21,0
2090,jhee****,"영화 넘 잼있어여,노래두 너무 조쿠,ㅋㅋ시간 넘 빨리갔어여",9,0,0,2007-03-12 12:53,0
2091,desi****,러브액추얼리 이후 재미있게본 영화... 휴그랜트의 댄싱 너무 재밌음..ㅋ,9,0,0,2007-03-12 12:44,0
2092,chae****,최근 본 영화중에 재밌게 본 영화..휴그랜트 비호감에서 호감으로...ㅎㅎ,9,0,0,2007-03-12 12:43,0
2093,msls****,올 3월까지의 영화중에서 최고입니다...정말강추,10,0,0,2007-03-12 11:25,0
2094,dbsw****,"휴그랜트~""",10,0,0,2007-03-12 11:06,0
2095,sunm****,뻔한 로맨틱코미디..편히 보기엔 좋았다. 그뿐,7,0,0,2007-03-12 11:01,0
