,nickname,text,score,like,dislike,time,watch_movie
1673,홍앎(mang****),너무 좋은 영화 극장에서 춤추고 싶었어요ㅎㅎㅎ,10,1,0,2014-09-14 1:32,0
1674,maxc****,재밌어요 !! 음악 하나하나 다 좋고 영화 내내 손가락이 춤을 췄어요^~^,10,1,0,2014-09-14 1:10,0
1675,goboy77(gobo****),최고다 영화관가서 다시볼꺼임,10,1,0,2014-09-14 1:00,0
1676,됴엔(gksm****),아 진짜 최고. 힐링 제대로했다. 인간적으로 영화 너무 예쁜거아님?,9,1,0,2014-09-14 0:40,0
1677,1977****,"인생을 살아가며 무엇이 제일 중요한지?  그리고어떻게 아름다운삶을 가꾸고, 노력해야 되는지를보여주는 영화!!!!  또한 음악이  감동을 배가 시켜줌",10,1,0,2014-09-14 0:40,관람객
1678,0호실의손님(mynj****),잔잔하게 흘러가는 영화~:),9,1,0,2014-09-14 0:36,관람객
1679,스카이(kids****),10글자가 필요 있을까 그냥 좋다,10,1,0,2014-09-14 0:32,0
1680,그린그림(jung****),음악만으로도 훌륭했습니다. 상처받은 사람들을 위로하고 또 다음으로 나아갈 힘을 주는 영화였습니다.^^,10,1,0,2014-09-14 0:30,관람객
1681,oneday(wldm****),"배우의연기, 연출력 그리고 스토리구성. 음악영화의 편견을주는요소들을 채워준영화.",9,1,0,2014-09-14 0:30,0
1682,gang****,영화 보기전에 콘서트 보는거 같다는 평점이 오바인줄 알았다.. 정말 음악영화 최고다~ 보는내내 고개가 절로 리듬탄다~,10,1,0,2014-09-14 0:29,0
1683,wlth****,i love it totally!!,10,1,0,2014-09-14 0:28,관람객
1684,햇살(eunn****),감성충만해지네요. 가을에 제격인 영화입니다.,9,1,0,2014-09-14 0:22,0
1685,릴리(fine****),멋진 음악과 따뜻한 스토리가 긴 여운을 남기는 영화,10,1,0,2014-09-14 0:19,관람객
1686,봄똥(park****),오랜만에 힐링 되는 영화를 본듯하다. 스토리도 좋고 영상도 좋고 노래도 좋고! 짱이였음!,10,1,0,2014-09-14 0:14,0
1687,간지해령(78af****),술이 취해 봤지만 굿 ~더 말할필요 없이... 장르에 따라 별로일수도 있음.  ^^,10,1,0,2014-09-14 0:11,관람객
1688,노란버스(hoho****),넘감동적인영화!다시보고싶은~,9,1,0,2014-09-14 0:08,관람객
1689,포돌이(namu****),"정말 노래에 대해서 생각해보고, 사랑과 가족들에 대해 생각해보면서 귀도 즐겁고 생각도 할 수있는 정말 최고의 영화였습니다!!! 이런 영화 또 보고싶네요ㅠㅠ",10,1,0,2014-09-13 23:59,0
1690,애플링(jsem****),"노래를 먼저 듣다가 영화를 보면, 감동이 두배가 될 수도 있다. 제발 보세요 ㅋㅋㅋ 진짜 관람객 평점에서 1~6점이 거의 없는 이유가 있습니다.",10,1,0,2014-09-13 23:59,0
1691,종날(muse****),꼭 영화관에서 보라기에 오늘 보고왔습니다. 그리고 왜 영화관에서 봐야하는지 알겠어요.. 뭉클해질만큼 음악이 훅 다가왔어요.. 키이라의 덧니와 애덤의 덥수룩한 수염은 그들의 노래로 매력으로 다가왔어요.,10,1,0,2014-09-13 23:57,0
1692,welldone(coke****),원스보다 나음!영화보고 마음이 계속 훈훈함 노래도 너무 좋고 감동,10,1,0,2014-09-13 23:55,0
1693,디올(ment****),다행히 쓸데없는 러브라인이나 억지 해피엔딩 없어서 즐거웠던 영화.,8,1,0,2014-09-13 23:46,0
1694,swee****,풋풋하고 청량하면서도 마음을 따뜻하게하는 감동이있어 참 좋았던 영화. 뉴욕 살다온 사람들은 그 시절이 생각 많이 날 듯..^^,9,1,0,2014-09-13 23:35,관람객
1695,김성민(zabu****),끈적이지않은멜로와 뮤직비디오같은 영화에 탁월한내용 끝!!^^,10,1,0,2014-09-13 22:19,관람객
1696,아연은색(rhee****),"큰기대 없이 봤는데, 정말 좋은 영화. 영화초반 주인공의 어색한 노래가 제작자의 상상을 통해서 작품이 되는 장면 인상적. 음향이 좋은 영화관에서 봐야 제대로 영화를 감상할 수 있음.",10,1,0,2014-09-13 21:38,0
1697,제천대성(mdiv****),"뉴욕의 거리를 녹음실 삼아 한곡 한곡 불러지는비긴 어게인의 여러 곡들을 들으며 알 수 없는따듯함과 감동을 느꼈습니다. ^^특히나 ""길 잃은 별""은 그 중에서도 최고!!",10,1,0,2014-09-13 21:33,관람객
1698,LL(ttid****),내가봤던것중에 음악나오면서 이렇게잘어울리는영화는 내인생의명작인거같고 그리고 영화에나온노래다다운받았다..아담 리바인 정말다시한번 노래잘부른다는걸알았고 연기를 잘했던 여배우 진짜 좋았다 새벽에 힐링한 영화,10,1,0,2014-09-13 20:56,0
1699,산너머(guri****),잔잔한 여운이 오래가는....ost최고,10,1,0,2014-09-13 20:00,0
1700,솔(gkst****),영화관 나오면서 연속으로 한 번 더 보고싶다고 생각한 영화는 이게 처음임 진짜 재밌어요ㅠㅠ 내일 또 볼려구요,10,1,0,2014-09-13 19:59,0
1701,ksh2474(2511****),기대를 많이해서그런지 많이 아쉬웠어요,5,1,0,2014-09-13 19:32,관람객
1702,YM614(yoon****),"주변에서 음악만 좋았다는 평이 종종 있어서 약간 걱정하며 보러 갔는데, 개인적으로는 올해 본 영화 중에 베스트로 꼽을만큼 너무너무 좋았어요. 뮤지션과 프로듀서 중심의 스토리는 메인 테마일뿐 삶, 사랑, 가족 등에 대...",10,1,0,2014-09-13 18:40,0
1703,lipf(thyu****),듣기 좋은 음악 보기좋은 영상미 감사하죠 원작에 버금가는 느낌이네요,8,1,0,2014-09-13 18:31,관람객
1704,로티보이(csj0****),너무아름다운영화!!  아름다운음악에 푹빠졌던 시간이었어요^^,10,1,0,2014-09-13 18:26,관람객
1705,뒤뿍(happ****),다좋다좋다들하는데 좋긴해도 영화내내 노래만나오는느낌.. 듣다보면 좋은노래지만 영화로 첨접한노래들은 생소한느낌도 남,8,1,0,2014-09-13 18:16,관람객
1706,이지호이지호(prin****),만점 줄만한 영화. 미국영화를 않좋아하는 나로서는 완전 몰입하면서 본 신기한 영화이다. 노래도 하나같이 다좋고 가족이랑 가서 또 보고싶다,10,1,0,2014-09-13 18:08,0
1707,효아(star****),너무좋았어요.보는 내내 저런삶을 살고싶다라는 생각이 들었어요.dvd가나온다면 꼭 사서보관하고싶기도합니다.,10,1,0,2014-09-13 17:27,관람객
1708,나를 사랑하자(lyjl****),즐겁고 흥겹고 재미있었다,9,1,0,2014-09-13 17:27,0
1709,주유공근(chak****),처음으로 별점을 등록할 만큼 만족스러웠던 영화. 이보다 더 좋은 음악 영화가 나온다면 그건 기적이겠지요?,10,1,0,2014-09-13 17:21,0
1710,nang****,재밌다.. 솔직히 좀 지루할 것 같기도 했는데..지루할 틈도 전혀없다..노래를 말 할 것 없이 좋고..,9,1,0,2014-09-13 17:16,0
1711,스폰지밥(cho9****),진짜 음악 듣는데 마음속으로 계속 우와 우와 우와거림 한번 더 볼끄야,10,1,0,2014-09-13 17:01,0
1712,5323****,음악이 주는 감동이 무엇인지를 알게되는 영화~음악이 계속 귓가에 맴돕니다~,10,1,0,2014-09-13 16:54,0
1713,ddan****,음악과 함께 볼수 있는 감동적인 영화.,8,1,0,2014-09-13 16:49,관람객
1714,1ll(jjh0****),귀가 황홀한 영화였습니다.,10,1,0,2014-09-13 16:49,관람객
1715,ㅋㅋ(last****),진짜멋진영화 ...글처음남겨봄 ㅠㅠ 또보고싶음 ㅠㅠ♡,10,1,0,2014-09-13 16:44,0
1716,new_****,좋은 뮤지컬 한편을 보고 나온 느낌!! 잔잔하면서 감동있네요 좋아요~,9,1,0,2014-09-13 16:36,관람객
1717,pesh****,좋아요  ㅎ 좋아요 좋아요 좋아요 !,9,1,0,2014-09-13 16:33,0
1718,엑수니 채니(knn5****),짱이다 귀가 달콤해짐 강추다,10,1,0,2014-09-13 16:30,0
1719,군자역(ch72****),키이라나이틀리의 자연스러운 연기와 노래가 넘 좋았던 영화,10,1,0,2014-09-13 16:28,0
1720,잘좀하자(soya****),조조로 보고왔습니다ㅎ 덕분에 하루종일 기분좋았답니다ㅎ,10,1,0,2014-09-13 16:24,0
1721,ㅇㅇ(dogu****),영화도 대박 노래도 대박 배우들의 묘한 감정연기도 일품,10,1,0,2014-09-13 16:20,0
1722,최우석(f2so****),두번봤다 또봐야한다!!,10,1,0,2014-09-13 16:16,0
1723,sophie(soph****),올해 본 영화 중에 최고 좋아요ㅠㅠ,10,1,0,2014-09-13 16:11,관람객
1724,조제(beni****),음악이 좋아서 배우가 좋아서 배경이 멋져서 즐거웠던 영화. 보고나면 여운마저 긴 영화,9,1,0,2014-09-13 16:10,관람객
1725,ftjd****,영화와 함께 흘러나온 OST가 너무 좋아요. 다운 받아 들어보려구요.. 잔잔한 영화에 감동도 있고..좋았어요~,10,1,0,2014-09-13 16:09,0
1726,anfy****,뻔한플롯이지만뻔하지않은노래와위트뉴욕여러곳에의미부여하는노래들,9,1,0,2014-09-13 16:07,관람객
1727,신사임당(ista****),다시 한번 보고 싶네요영화 끝난후  한참을 앉아 있었내요,9,1,0,2014-09-13 16:07,0
1728,iop3****,너무기대해서그런지 생각보다 별로였지만재밌었어요,8,1,0,2014-09-13 16:07,관람객
1729,송윤아(mini****),남친이랑 봤는데 뻔하지않은 결말이 좋았어요!,9,1,0,2014-09-13 15:57,관람객
1730,오렌지젤리(wjsd****),아진짜 최고에요 한번더보러갈꺼.. 음악영화는언제나옳다!!비긴어게인은 더더욱 옳다!! 진짜 짱임,10,1,0,2014-09-13 15:54,0
1731,유진모친(etre****),귀로 듣는 영화  마음이 따듯,10,1,0,2014-09-13 15:54,관람객
1732,꿈속의작은별(jint****),재밋어요 음악이 완전맘에들어요,9,1,0,2014-09-13 15:18,관람객
1733,Nayomi(dlsk****),음악 최고!  감성폭발♡,10,1,0,2014-09-13 15:17,관람객
1734,카이훈(skyh****),음악으로 모든걸 나타내는 영화!!,10,1,0,2014-09-13 15:02,0
1735,쌈닭(wise****),최근 본 영화중  최고  강추강추,10,1,0,2014-09-13 15:01,0
1736,헬엔헤븐(bloo****),소소한 드라마가 있는 뮤비 같은 영화.,9,1,0,2014-09-13 14:58,관람객
1737,vlfr****,노래도좋고 스토리도 좋은영화 잘봤습니다,10,1,0,2014-09-13 14:40,0
1738,원덕(sol9****),평점 진짜 처음 남겨봅니다. 진짜 재미있어요... 처음부터 끝까지 재미있어요 노래 한 곡 한 곡 다 좋구요ㅠㅠ,10,1,0,2014-09-13 14:39,0
1739,바보킴(mstw****),최고입니다!강력추천,10,1,0,2014-09-13 14:39,0
1740,브랜뉴SUI(babe****),최근 본 영화 중 가장 좋았어요. 무엇보다 음악이 너무 좋아요,9,1,0,2014-09-13 14:10,0
1741,hyegi(ehd1****),정말 신나게 본 영화!! 즐기고 노래를 들으며 영화내용이 너무 좋았던 영화!! 혼자보면 더좋은영화,10,1,0,2014-09-13 14:08,0
1742,Augustine(rkdk****),말이 필요없는 영화....,10,1,0,2014-09-13 13:48,0
1743,duswl(dusw****),노래넘흐좋아용 ㅜㅜ최고 노래도배경도스토리도 굳,10,1,0,2014-09-13 13:41,0
1744,코로나(luck****),같이봐도좋고 혼자봐도좋은,10,1,0,2014-09-13 13:35,0
1745,chlt****,2번봤습니다. 메일 ost귀에 달고 살아요!! 원스이상 ^^,10,1,0,2014-09-13 13:30,관람객
1746,옥매트(lune****),노래랑영화랑너무잘어울려서재밌었어요,10,1,0,2014-09-13 13:23,관람객
1747,블루째즈(lblu****),잔잔한 여운이  남는  영화,10,1,0,2014-09-13 13:10,관람객
1748,매점보이(dheh****),정말 재미가납니다 또보고싶습니다,10,1,0,2014-09-13 12:46,관람객
1749,두부(moju****),어색하거나 억지로 만든 느낌없이 편안하고 그냥 좋더라.... 특히 노래 대박....,10,1,0,2014-09-13 12:41,0
1750,liet****,전체적인 영화 느낌이 넘 좋습니다~^^,10,1,0,2014-09-13 12:39,0
1751,쪼꼬맘(rkdd****),ost가 안좋은게 없네요 어주 목소리도 너무 좋아요ㅜㅜ♥,10,1,0,2014-09-13 12:34,0
1752,FactoryBOY(dosc****),정말 마음까지 따뜻!해지는 영화였어욥,10,1,0,2014-09-13 12:31,0
1753,회상(chiv****),마지막 노래를 들을 때 소름이 돋았다.,10,1,0,2014-09-13 1:09,0
1754,jazz****,내가 56년 평생 본 영화중에 가장 아름답고 서정적인 영화.  여운이 짙게 가슴속에 뭔지 모르게 아련하게 남는 영화. 시간가는 줄 몰랐네. 내 생애 최고의 영화,10,1,0,2014-09-12 23:53,0
1755,soph****,그냥 잔잔하가. 음악 좋아하는 사람은 볼만한 영화. 그렇게 감동적이거나 재밌진 않다. 기대말고 볼 것,6,1,0,2014-09-12 20:48,관람객
1756,gch0****,OST 듣고 바로 가서 봤네요.,10,1,0,2014-09-12 19:19,0
1757,KingPenGuin(terr****),내 생애 TOP 3 안에 드는 영화다. 어떻게 이런 영화를 만들 수 있을까? 오늘 혼자 또 보러간다. OST 최고! 내용도 최고! 모든게 다 최고인 영화!,10,1,0,2014-09-12 19:06,0
1758,꽃쪼(vvvv****),일단 키아라나이틀리가 부른 노래들은 다 그저 그랬다. 뉴요커의 성공신화는 언제까지 팔아먹을래,4,1,0,2014-09-12 17:25,관람객
1759,qndq****,다른 사람들은 재밌게 봤나보다..나는..?,3,1,0,2014-09-12 14:26,0
1760,rain****,"음악도, 스토리도 그닥 매력적이지 않은",5,1,0,2014-09-12 10:13,관람객
1761,봄봄(ghdd****),말할 필요도 없다. 후회는 절대안할거다. 영화의 아름다운 노래에 푹 빠져서 영화끝나자마자 음악도 다운받았다. 꼭 보세요!!! 정말 좋아요..ㅎㅎ어제보고 나서 계속 전파하는중~~♡♡,10,1,0,2014-09-11 23:23,0
1762,아임제이(ygap****),영화도 노래도 너무 아름답다. 키이나 나이틀리 목소리 너무 이쁘다,9,1,0,2014-09-11 22:06,0
1763,crystal(poul****),음악을 통해 삶의 아픈부분을 서로 치료해주는 이야기.입체적인 스토리는 아니지만 좋은 음악과 배우들 연기만으로도 기분이 좋아질수있는 영화,10,1,0,2014-09-11 22:06,관람객
1764,jos1****,음악성 최고 다시 듣고싶은노래들,10,1,0,2014-09-11 22:04,관람객
1765,Raye(cm01****),지금껏 이런 영화는 처음이다~ 내용에 연기에 음악에 영상까지 모든 것이 완벽하다!!,10,1,0,2014-09-11 18:43,관람객
1766,moa1****,노래들이 너무 좋아요 ^^,10,1,0,2014-09-11 15:18,0
1767,sungminis(sung****),귀를 즐겁게 하고 마음을 움직이는 영화였습니다.,10,1,0,2014-09-11 15:06,0
1768,고무통(dusd****),영화 끝날때까지 지루함을 못느낌 ㅋㅋㅋ멜론으로 ost모두 다운받아 차에서 들을정도!,10,1,0,2014-09-11 14:59,0
1769,jennie(la_m****),"순수, 열정, 그속에 푹 빠집니다",9,1,0,2014-09-11 14:54,0
1770,철갑상어(skli****),무난한 영화. 음악을 좋아하는 사람들에게는 볼만한 영화.,6,1,0,2014-09-11 8:23,관람객
1771,youn****,"마음 편안하게 볼 수 있는 영화, 음악에 맞춰 까딱까딱 발과 손이 움직이는 영화, 마룬파이브의 매력, 키이라 나이틀리의 매력이 돋보이는 영화. 보고난 후 OST가 더 좋아지는 영화!! 볼만해요^^",8,1,0,2014-09-11 6:41,관람객
1772,mrpa****,한국에서 못봤지만 외국에서 결국 보게 되었습니다.음악 하나 만으로도 10점 줘야 할 영화네요.,10,1,0,2014-09-11 6:39,0
1773,히봉(sltt****),원스를 나중에봤다. 음.... 당연 비긴에게인이 WwinN노래도 배우도 스토리도 영상미와 편집도..^^또보자요,10,1,0,2014-09-11 6:36,0
1774,jo91****,자극없고 억지스럽지도 않고 먼가 재밋지도 않지만 귀는 즐거운 그냥 편안한 마음을 정화 시키는 듯한 영화,8,1,0,2014-09-11 4:33,0
1775,mmxn****,여배우의 노래부르는모습이 너무 어색했다.. 너무 호평만 많아서 조금은 의아한... 영화에 내내 여주가 녹아들지 못하는 느낌은 나만 받은건가... 그외의 요소는 모두 좋았다. 마룬 보컬은 너무 잘해서 그것도 오히려 몰...,6,1,0,2014-09-11 4:28,0
1776,ezEZ6969(skym****),그냥 좋다라는말밖에안나온다.,10,1,0,2014-09-11 4:20,0
1777,윤또네(seon****),너무 좋았어요! 노래 계속 듣게돼네요~~,10,1,0,2014-09-11 4:20,0
1778,렁쥐(rain****),보는 내내 영화에 취했다 돈주고 3번 봤음,10,1,0,2014-09-11 4:11,0
1779,빙글빙글(myje****),아 그냥 내 인생 에서 제일 기억에 남는 명작.    애덤 리바인이 마지막에 부르는 노래는 좋다 못해 감동,10,1,0,2014-09-10 23:45,0
1780,pjd7****,무난하네요~ 가을영화 볼만한거 없엇는데 그럭저럭요,8,1,0,2014-09-10 22:28,관람객
1781,태풍이(deux****),신선한 발상이 좋은 영화. 음악 영화답게 OST도 좋고 역시 마룬5  굿~~,9,1,0,2014-09-10 22:24,0
1782,보현(bohy****),음악을 먼저 듣고 나중에 영화를 봐서 그런지 영화 속 음악이 귀에 쏙쏙 들리네요.음악이랑 스토리가 잘 엮여서 음악이 대사같이 느껴졌어요. 행복한 영화입니다. 강추,10,1,0,2014-09-10 22:21,관람객
1783,라리(jhun****),노래 음악 내용 모두 좋았고 오랜만에 좋은영화 감동있게 봤어요^^,9,1,0,2014-09-10 22:14,0
1784,seay****,말이필요없는 영화 역시 존카니???? 결말이뭔가뻔하지않아서 좋았다,10,1,0,2014-09-10 22:04,관람객
1785,myha****,"노래  가사,스토리가 잔잔한 감동을 주네요알아듣지도 못하는디 눈물이..",8,1,0,2014-09-10 21:56,관람객
1786,히드라육포(gksw****),한국영화라고 무조건 보기보단 정말 잘 만든 영화를 봐주는게 좋은 영화를 만든 이에 대한 보답이지 않을까 합니다. 영상의 짜임새도 신선하고 가사 하나하나가 감동적이네요 개그 요소도 정말 재밌구요. 암튼 음악적인 영화라...,9,1,0,2014-09-10 21:53,관람객
1787,황오킹(qa20****),남자 5명이서 보러 갔는데 잼썻음,10,1,0,2014-09-10 21:36,0
1788,시리우스(sojh****),키이라 나이틀리와 애덤리바인의 조화 후덜덜~,10,1,0,2014-09-10 21:35,0
1789,디자이너(sang****),오랜만에 영화를 본 느낌 이랄까... 음악과 함께 어우러져 가는 스토리 너무 좋네요 ㅎㅎ 깨고 부수고 찌르는 소리가 아닌 음악의 선율... 너무 좋아요 도시 소음마저 음악의 한 소절로 들리는... 만족스러운 영화 입...,10,1,0,2014-09-10 21:33,0
1790,qmzuaj(jh31****),무엇보다 음악과 가사 하나하나가 의미있는 영화였습니다. 추천^^,9,1,0,2014-09-10 21:26,관람객
1791,respect yourself(yj83****),정말 좋아요 극장에서 나오자마자 음원부터 다운받아서 들었어요 주말에 또 보러 갈 거예요 ㅋㅋㅋ,9,1,0,2014-09-10 21:25,0
1792,veriel(juni****),두번 봤습니다. 최고입니다,10,1,0,2014-09-10 21:13,관람객
1793,park****,원스에서 더발전한 영화임....짱,10,1,0,2014-09-10 21:09,0
1794,ehdr****,완전짱재미있는영화임,10,1,0,2014-09-10 20:56,0
1795,박영신(papy****),사람들이 지루하다고 해서 고민많이 하다가 봤는데 간간히 웃겨주는 부분도 있고 나름 재미있었다. 노래는 말할 것도 없이 최고였고 마지막 애덤 리바인이 lost stars를 부를 때는 소름이 돋았다.,10,1,0,2014-09-10 20:55,0
1796,간장달걀밥(kyl8****),좋은 영화에요. 키이라랑 애덤 덕에 귀호강 제대로 ㅎㅎ,10,1,0,2014-09-10 20:46,0
1797,마피아(slal****),아빠랑 딸이랑 기타같이 칠때 먼가모르게 뭉클했어요 노래랑 상황이 잘맞은건지는 모르겠는데 웃으면서뭉클해졌다고 해야되나?,10,1,0,2014-09-10 20:46,0
1798,rkqt****,짱임! 걍 봐야하는 영화영화에 나오는 노래 하나하나가 다 좋음,10,1,0,2014-09-10 20:44,관람객
1799,붕치(tpqn****),너무잔잔해서지루할까봐걱정했는데 좋았어요 시작부터 엔딩크레딧까지 하나하나다신경써서만든듯,10,1,0,2014-09-10 20:42,0
1800,수정(tnwj****),진짜말이필요없음 꼭봐야하는영화,10,1,0,2014-09-10 20:34,관람객
1801,xdrg****,중간중간나오는음악이너무감동적이었어요!시간가는줄모르고봄..그래서끝이예상치못하게끝남.. ㅎㅎㅎ그걸로인해감점1점,9,1,0,2014-09-10 20:32,관람객
1802,kcs5716(hot5****),진짜 대박 노래는 소름을 유발,10,1,0,2014-09-10 20:29,0
1803,kmse****,이런 영화를 좀 상영  많이 했으면.. 보기로 마음 먹으셨다면  꼭 영화관에서 보시기를.. 영화관에서 봐야 100배는 더 재미날듯,10,1,0,2014-09-10 20:19,0
1804,듀로땐쓰(wlsg****),It's good movie,10,1,0,2014-09-10 20:19,관람객
1805,오혜정(tina****),그냥 말이 필요없는여주의 매력에 폭 빠져버린여자가 봐도 매력포텐 터지는;)최고!!!!,10,1,0,2014-09-10 20:15,관람객
1806,졸려(suky****),완전좋아요...남친이랑 푹빠짐 ㅋㅋ개져아♡♡,10,1,0,2014-09-10 20:14,0
1807,rudg****,애덤리바인노래진짜잘한다,10,1,0,2014-09-10 20:08,관람객
1808,bsil****,굳이 말하지않아도 느낄수있는 좋은 영화였다.혼자 저녁에 보면 더 좋을것같다.,10,1,0,2014-09-10 19:52,0
1809,유쭈(jjjj****),영화도 좋고! 노래도 좋아요! 보는내내 보고나서 먹먹하고 여운남는 영화,10,1,0,2014-09-10 19:50,0
1810,김지희(chee****),"거대한 사건은 없지만 그래서 자연스럽고 부담없는 영화. 음악이 너무 좋고, 억지스러운 러브라인이 없는게 담백하고 마음에 든다.",9,1,0,2014-09-10 19:46,관람객
1811,아이리쉬(iris****),이가을연인과보기좋은영화이네요,7,1,0,2014-09-10 19:34,관람객
1812,쥔쥔(ales****),ㅠㅠ 저는 별로던데요? 노래만 좋은영화..,2,1,0,2014-09-10 19:29,0
1813,플플플(dbal****),한 공연장을 다녀온 기분이나는 영화,8,1,0,2014-09-10 19:05,0
1814,밍띠(moon****),여운이남고 잔잔한 영화같고  보는내내 나오는 노래들이 완전 좋았다.,7,1,0,2014-09-10 18:16,관람객
1815,hyy4****,기대보다 훨씬 감동이었던,8,1,0,2014-09-10 18:10,관람객
1816,김즌(shxl****),"그냥 최고 배우 , 분위기 , 노래 다좋았다",10,1,0,2014-09-10 18:00,관람객
1817,강병준(kb19****),이거는 본사람만 아는 소름이 있음 ㅇㅇ,10,1,0,2014-09-10 17:53,0
1818,정주희(jhal****),보는내내 미소가 지어지는 영화,10,1,0,2014-09-10 11:49,관람객
1819,2642****,편안하고 기분좋은 영화에요!콘서트 다녀온기분~?늦은저녁시간에 보셔도 너무 좋을 영화..,10,1,0,2014-09-10 11:45,0
1820,재영(sunj****),베리 굿! 여러번 봐도 좋아요 ^~^,10,1,0,2014-09-10 11:38,0
1821,고마워요(jh_a****),"이 영화가 아쉬운건 원스의 기대감을 안고 접했기 때문이다. 결국 현실적인 감각도 감정에 대한 설명도 발전하지 못했다. 허나 굳이 원스와 비교하지 않고 본다면 따뜻한 이야기, 그보다 더 좋은 음악이 있는 공연같은 영화...",8,1,0,2014-09-10 11:35,0
1822,우리(sh49****),좋은 음악과 흘러간 시간,10,1,0,2014-09-10 11:33,관람객
1823,얼(skku****),전형적인 뻔한 스토리..,5,1,0,2014-09-09 23:47,0
1824,쏘양(ww15****),잔잔한감동ㅜㅜ ost가 너무좋아요,10,1,0,2014-09-09 23:17,0
1825,hyri****,진짜 댓글달아본적없는데  영화관에서 구천원내고 봐도 아깝지않은영화였음!!,10,1,0,2014-09-09 23:16,0
1826,Polaris(eom5****),진짜 보고나서 노래듣고 또보고싶다는생각들게되는 영화 굳굳,10,1,0,2014-09-09 23:15,0
1827,Risou(jgjo****),원스와는 다르게 음악을 영화로 표현한게 아닌 영화를 위해 음악을 만드는 느낌이 짙다. (재미는 있다),6,1,0,2014-09-09 23:14,0
1828,요나(ayoo****),여운 짱짱ㅜㅜ 최근 본 영화 중 가장 좋았던 영화,10,1,0,2014-09-09 23:13,0
1829,timesaver(alln****),"원래 이런거 거의 안쓰는데 이 영화는 정말 말이 필요없어요ㅠㅠ 노래도 좋고, 배우 연기도 좋고, 영상미도 좋고, 분위기도 잔잔하고, 결말도 좋고, 여운있고, 캬... ㅎㅎ 두번 세번 다시보고싶은 영화! 지루하지도 않...",10,1,0,2014-09-09 23:13,0
1830,m1a1****,억지스러운 설정없이 자연스러운  전개에  음악이 영화를 살림,10,1,0,2014-09-09 23:00,0
1831,Amy(whit****),원스보다 더 좋았어요. 특히 마지막 lost stars- 잊혀지지 않을 것 같네요.,10,1,0,2014-09-09 21:40,0
1832,All things cute(eun8****),음.. 청소년 선도영화 같은.. 그저 밝은 영화,6,1,0,2014-09-09 21:39,0
1833,pjoc****,진짜 기분이 좋아진다 ost대박....,10,1,0,2014-09-09 21:37,0
1834,ㅇㅇ(styl****),평론가님들 이런 영화 만들 수 있나요?,10,1,0,2014-09-09 20:11,0
1835,김민교(mkuh****),스토리는 그냥 저냥이지만 영화음악이 모든걸 커버한더,10,1,0,2014-09-09 18:49,관람객
1836,행복(rose****),스토리는 조금 부족하지만 노래가 정말 좋네요^^,9,1,0,2014-09-09 18:34,0
1837,gony****,30대 잊었던 꿈을 일깨워주는 영화,10,1,0,2014-09-09 16:01,관람객
1838,쭈야(mp37****),최고 점수가 아깝지 않는 영화 음악 최고,10,1,0,2014-09-09 15:54,0
1839,Chester(unse****),웰빙음식인데 맛도있네.,10,1,0,2014-09-09 15:28,관람객
1840,바람속에(bdec****),나쁘지는 않았다. 다만 보는내내 도대체 뭘 말하고자 하는지 조금 불편..대중이 좋아하고 상업성이 있으면 나쁜 음악일까? 그런 꿈을 꾸면 잘못된것일까? 헝그리 음악정신을 가르치려는 류의 영화는 이젠 지겹다,7,1,0,2014-09-09 12:23,0
1841,pre0****,스크린점유율에 화가난다. 포장만 번지르르해놓은 삼류영화속에서 단연 돋보이는 수작. 초반이 오히려 몰입감이좋고 후반으로 갈수록 늘여지나 음악이 많은 것을 커버.,8,1,0,2014-09-09 2:58,0
1842,qls3****,제가본역대모든영화중 최고였습니다  특히 그레타의노래에댄의상상력으로세션이더해지는장면과데이브가 lost stars를부르는장면은 제가본역대최고의명장면이아닌가싶네요,10,1,0,2014-09-09 2:47,0
1843,pearlkim1127(shsk****),음악과 시나리오 배우 그 삼박자가 절묘하게 맞아떨어진 영화입니다. 간만에 집중해서 재미있게 봤어요 ㅎ,10,1,0,2014-09-09 2:28,관람객
1844,shmi****,음악이 너무 좋아 ㅠㅠㅠㅠ,10,1,0,2014-09-09 1:54,0
1845,rhal****,감성에 푹빠져서 듣고 느끼는 영화,9,1,0,2014-09-09 1:41,관람객
1846,이리즈(rkdt****),간만에 ost좋은영화,10,1,0,2014-09-09 1:40,관람객
1847,ㅋㅋㅋ(aaav****),스텝업을 더기대했는데 이게더 재밌었음,10,1,0,2014-09-09 1:39,0
1848,사탕(blue****),"음악하는 사람으로써 정말 음악에 가치, 남에 눈을 의식하지않는 자신의 음악.. 굉장히 힐링되고 좋네요.강추.",10,1,0,2014-09-09 1:33,관람객
1849,CHOI Jee(melo****),"원스보다는 모자란, 헐리웃식 미국 팝음악영화",7,1,0,2014-09-09 0:37,0
1850,야주느(joon****),스토리는 약해도 노래가 무척좋음,8,1,0,2014-09-08 23:46,관람객
1851,철없는요정(rhak****),결말이 살짝 루즈한느낌이지만 한국인 정서엔 잘맞는다 아마 이중적인 느낌의 결말을 견디기 싫어하는 사람에겐 괜찮을듯 내용자체가 대중성이 꽤 고려된느낌 여자 연기 잘안보는데 간만에 키이라 나이틀리 연기 쭈욱 보고 멋지다...,9,1,0,2014-09-08 23:16,관람객
1852,haep****,노래는 좋았으나 영화로서는..?,7,1,0,2014-09-08 21:56,0
