,nickname,text,score,like,dislike,time,watch_movie
2764,hyehye(sson****),음악영화는 역시 존 카니!,10,0,0,2016-05-31 1:42,관람객
2765,paul****,인생영화. 기대안했지만 충격적,10,0,0,2016-05-31 1:37,0
2766,홍지은(elca****),노래도 좋고 진짜 재미있었어요,10,0,0,2016-05-31 1:16,관람객
2767,산타쿨(xoxo****),남주의 행동이 넘나 멋짐 지르고 보는거 . 항상 뒷일부터 걱정하며 과감한 결단을 못하는 나에게 사이다 같은 영화였음. 음악 가사 진짜 좋아요  감동으로 눈물 나올뻔 . 한편의 아름다운 음악영화!! 강추,10,0,0,2016-05-31 0:29,0
2768,윤댕 eujinhee(euji****),"풋풋함이 살아있고, 겁없이 도전하라는 멋진 영화!",9,0,0,2016-05-31 0:21,0
2769,woopy(seob****),Awesome movie! Highly recommend,10,0,0,2016-05-31 0:19,관람객
2770,박혜선(hoso****),보면 행복하고 위로받고...ost도 다 좋고 그냥 인생영화.,10,0,0,2016-05-31 0:13,0
2771,최윤석(bi01****),사랑하는사람을 위해서 어떻게까지 할수있는지를 다시 생각해보게하는 영화 노래 가사들도 예전노래느낌인 만큼 주옥같다 다시 보고싶은 여운 또한 남는다,9,0,0,2016-05-30 23:34,0
2772,토마토마(shim****),지금까지나온 음악영화 중 제일 좋았다,10,0,0,2016-05-30 23:25,0
2773,djki****,풋내 나지만 기분 좋은 영화ㅋ,8,0,0,2016-05-30 23:19,관람객
2774,철가면(chul****),어리지만 인생을 알고있는.친구의 음악을 알아가는 이야기,10,0,0,2016-05-30 23:07,관람객
2775,주연(chlw****),목적 의식이 있는 사람들 또는 젊은이들에게 추천하는 영화입니다! 도태되었다고 생각한지 오래.. 다시 열정을 품게끔 용기를 가지게 만들어줬네용. 그리고 존카니 감독님의 믿고 듣는 ost ㅎㅎㅎㅎ 다시 볼 가치가 있는 ...,9,0,0,2016-05-30 22:57,관람객
2776,국어(gilm****),눈과귀가 호강하는 영화.,9,0,0,2016-05-30 22:55,관람객
2777,조윤정(cho9****),생각을 많이하게 하는 작품입니다. 전 아주 좋았어요.,8,0,0,2016-05-30 22:50,관람객
2778,최현성(choe****),"감동적이고,재밋네요",8,0,0,2016-05-30 22:50,관람객
2779,쉬폰(bomm****),존 카니 영화 중에 가장 마음에 들었다. 남자 주인공은 정말 딱 이상형이다. 다정하지만 단호하고 용감한!,10,0,0,2016-05-30 22:47,0
2780,디어신(dear****),그들의 주변은 너무나도 불행한데 그들을 보는 내내 미소가 떠나질 않았다!,10,0,0,2016-05-30 22:46,0
2781,사탕소년(legi****),"사랑, 가족, 꿈 그리고  청춘 그 중심에 음악으로 잘 섞여진 비빕밥 같은 영화였다! 최고!",9,0,0,2016-05-30 22:29,0
2782,dlgh****,음악도 내용도 어느하나 버릴거없이즐거운 영화였습니다.,10,0,0,2016-05-30 22:28,관람객
2783,송(the3****),좋은 게 너무 좋아서 아쉬운 건 일부러 잊게 하는 영화!,10,0,0,2016-05-30 22:25,0
2784,차냥(dugh****),진짜 이영화감독은 내 심장을 저격하는둣ㅠㅠ짱잼,10,0,0,2016-05-30 22:23,0
2785,채림(dasa****),가슴 따뜻해지는영화. 매우 좋아요 :),10,0,0,2016-05-30 22:21,0
2786,choe****,다들너무 귀엽고 노래도 너무 좋다 짱추천짱,9,0,0,2016-05-30 22:16,관람객
2787,백작(fuck****),나는 토끼 성애자다.내 눈엔 토끼만 보였어...하앍 하앍,7,0,0,2016-05-30 22:03,0
2788,해파리(infi****),최고야 여러면에서 신나고 짠한영화,10,0,0,2016-05-30 22:01,관람객
2789,토드리사(wony****),보는 내내 미소 짓게 만드는 영화. 행복한데 어쩐지 눈물이 울컥하고 맺히게 되는 영화. 용기를 내게 만들면서 또한 위로가 되어주는 영화.,10,0,0,2016-05-30 22:01,관람객
2790,정민규(xkdw****),흐믓하고 재밌다 코너가 잘되는거 보고싶었는데 열린결말이라 아쉽긴했다 그래도 너무 좋은영화였다,9,0,0,2016-05-30 21:56,관람객
2791,carp****,존 카니 작품 중 제일 좋았음.,10,0,0,2016-05-30 21:47,0
2792,비공(ng10****),재미이써요오호이잇뿌,10,0,0,2016-05-30 21:36,관람객
2793,조자룡96(phji****),내가 지금 까지 본 최고의 음악영화,10,0,0,2016-05-30 21:24,0
2794,flyh****,재밌다 노래 연기 캐릭터 잼씀,10,0,0,2016-05-30 21:14,0
2795,goo9****,꿈을 쫓아 가는 젊음의 이야기인데 진부하지만 가볍게 잘 표현했네요..음악 좋고 긍정좋고  나름 볼만합니다,8,0,0,2016-05-30 21:12,0
2796,GuitarmAn(guit****),중요한건 행동하는 용기,10,0,0,2016-05-30 21:02,관람객
2797,hysk****,재밌었어요! 감동도 있구 음악도 좋아요♡,10,0,0,2016-05-30 21:00,관람객
2798,정지호(wlgh****),"최고의 영화, 추천합니다.",10,0,0,2016-05-30 20:39,0
2799,Ghost(leoa****),누나랑 봐서 좋았어요.,10,0,0,2016-05-30 20:38,0
2800,20세기소녀sabrina(shin****),80년대의 향수를 흠뻑 느낄 수 있는 영화!!!엄마 아빠가 하면 한 귀로 듣고 흘려버릴 인생의 진리를 유머와 노래로 잘 버무려 전해줌. 코너에게 심쿵당함.,9,0,0,2016-05-30 20:31,0
2801,BIGGDTDS(wlsk****),또 보고싶고 보고나서 여운이 남는 영화인거 같고 내 인생영화가 될것 같다,10,0,0,2016-05-30 20:28,0
2802,ETsoul(red1****),노래의 가사들과 탄탄한 스토리에 시간가는 줄 모르고 봤어요 ^^,10,0,0,2016-05-30 20:25,0
2803,늑대와춤을(love****),친구들과 같이 보기 좋네요 ㅎㅎ 추천합니다!,9,0,0,2016-05-30 19:19,관람객
2804,juic****,잼있네요 잼있쪙 노래들오봐야징,7,0,0,2016-05-30 19:16,관람객
2805,윤우주(blue****),"to find you가 먹먹하고 잊혀지지 않고, 자꾸 멤돈다. 그런영화같다.",10,0,0,2016-05-30 19:10,0
2806,박종인(djdl****),그동안 잊고 있었던 열정과 감성을 깨워줘서 너무나 고맙습니다.,10,0,0,2016-05-30 19:10,0
2807,유현우(gund****),순수하게 재밌는 영화! 보는내내 미소짓고 감동받고 재밌고 지루할 틈이없는 영화에요,10,0,0,2016-05-30 18:56,관람객
2808,최지훈(pray****),스토리는 그닥... 하지만 노래는 굿!! 총평으로는 잘 본영화 정도?,8,0,0,2016-05-30 18:39,관람객
2809,PixPLAY(misy****),비긴 어게인 보셨던 300만 관객 다 어디갔나요 ㅠㅠ 비긴 어게인보다 훨씬 재미있는데 관객수가 너무 아쉽 ㅠㅠ,8,0,0,2016-05-30 18:23,0
2810,달콤캔디(cjm7****),완전 좋아요.다시 보고 싶은데상영관이 없어요~,9,0,0,2016-05-30 17:54,관람객
2811,god1****,너무좋다 ♡ 영화관 나와서 다시 보고싶은영화,10,0,0,2016-05-30 17:50,관람객
2812,아라비아따(dmst****),곡성보고 썪은 눈 정화시키고갑니다,10,0,0,2016-05-30 17:44,0
2813,미쓰재인(luci****),보는 내내 가슴이 설렜습니다. 인생 최고의 영화로 한 표 던집니다.,10,0,0,2016-05-30 17:31,관람객
2814,이윤지(busa****),슬픈 장면없이 슬픈 영화. 먹먹하고 뭉클한 영화.,10,0,0,2016-05-30 17:31,0
2815,Harry(dolt****),비긴어게인보다 재밌어요,8,0,0,2016-05-30 17:09,관람객
2816,쥬몽맘(geno****),비긴어게인을 생각하고 극장으로 향하긴 했지만 개인적으로는 비긴어게인이 조금더 음악은 좋았어요,9,0,0,2016-05-30 17:00,관람객
2817,지니(hsh4****),기대없이 본 영화. . 그러나 큰 감동과 재미를 선사하네요^^노래는  so.so그러나 완전 재미있음요.  이감독 작품중 최오!!!완전 추천요~~,9,0,0,2016-05-30 15:48,0
2818,SznO(flev****),좋은 청춘 음악 영화 열정이 메마른 사람들에게,8,0,0,2016-05-30 14:43,관람객
2819,뉴젠jjang(wngm****),결말이 이해가..그래도 재미있었음,8,0,0,2016-05-30 14:38,0
2820,hara(5751****),무난합니다 풋풋한 기운과 에너지가 좋음,8,0,0,2016-05-30 14:37,0
2821,헬로우비버(hell****),유치한데  볼만함...그래도 전작이  더  좋았던거  같음..,9,0,0,2016-05-30 14:34,0
2822,bbog****,끝이 다소 허무하게 끝났지만 2탄이 나올거란 기대를 흐흐흥도 나고 인생에 대한 용기에 대해 간접적으로나마 느낄 수 있었던 영화였습니다,8,0,0,2016-05-30 12:20,관람객
2823,마미므마(qlwb****),오랜만에 재밌는걸 본거같아요  이거 보자마자 바로 노래듣는어플 결제해서 듣고있습니다. ㅠㅠ 노래 너무좋아요,9,0,0,2016-05-30 10:57,0
2824,구갱(qaz6****),마지막장면의 대사와 노래 장면 모두 인상깊었다,9,0,0,2016-05-30 10:53,0
2825,iamc****,"아일랜드 청춘에게 록음악으로 바치는 헌사, 추천합니다.",9,0,0,2016-05-30 10:49,관람객
2826,세렌디피티(sent****),영화를 보면서 10대로 돌아가서 가슴이 두근거리는 느낌을 받았어요. DVD로 가지고 있으면서 힘들고 포기해야하나 라고 고민이 들때 두고두고 보고 싶은 영화,10,0,0,2016-05-30 10:43,0
2827,ㅇㅅㅇ(lbh1****),뻔한 사랑과 우정을그린 음악영화가 아니라서 좋았다,8,0,0,2016-05-30 10:31,관람객
2828,sonn****,왠만하면 로그인 안하지만 이건 정말 인생작이다. 기대하고 봤어도 가슴 뭉클한 모든 장면 연출과 스토리는 내게 감동을 주었다.,10,0,0,2016-05-30 10:16,0
2829,yuvi****,고딩때 나는 어땠지.. 지금 나를 보며 힘이 좀 빠져버려서 8점,8,0,0,2016-05-30 10:13,관람객
2830,여행매니아(asuk****),음악이 너무 좋다. 그 것만으로도 볼 가치가 있다.,10,0,0,2016-05-30 9:46,0
2831,자몽에이드(rktn****),기대이상이었다. 풋풋한 사랑이야기와 꿈을 위해 도전하는 내용이 너무 좋았음. 물론 음악도 너무 좋았고..,10,0,0,2016-05-30 9:42,0
2832,위련선(hade****),잔잔하지도 않으면서 그때 나이의 도전감과 행복을 달려가는 느낌,10,0,0,2016-05-30 9:35,0
2833,리슝(mins****),그냥 진짜 좋았음. 나도 꿈을 향해 달리고 싶은 마음. 그 두근두근 떨리고 설레는 마음.  특히 후반부쯤 정장입고 뮤비찍는 상상씬 진짜 좋았음,10,0,0,2016-05-30 9:34,0
2834,nanu****,늦잠자서 못봤어여 퓨ㅠㅜㅠㅠ,10,0,0,2016-05-30 9:26,관람객
2835,소바(chla****),아일랜드판 응답하라 1997 !! 지금 안보면 후회할 청춘영화ㅎㅎ 7080 배경인것점이 매력. 비긴어게인 두번봤는데 ...이건 세번봐도됌!!귀엽고 사랑스러운 영화. 존카니는 믿고보고듣는 감독이란걸 이 영화로 증명했음...,10,0,0,2016-05-30 9:13,0
2836,chon****,굳이 음악영화라는 장르가 아니여도 연출과 스토리가 훌륭해서 10점 받을 만한 영화. 음악은 당연히 완전 훌륭하고 어린 친구들의 풋풋한 사랑이야기가 귀엽다. -키스하고 싶은데 입 안에 있는 과자 다 먹을 때까지 기다려...,10,0,0,2016-05-30 9:01,0
2837,제이니(pyub****),계속  재밌었는데 마무리가 너무 아쉽.... 꿈과 열정을 위해 가는 건 좋은데 ㅋㅋㅋㅋ 마무리가 ㅋ....비혀실적이엿어요 너무,7,0,0,2016-05-30 8:59,관람객
2838,juna****,역시 음악 영화는 짱입니다요!,10,0,0,2016-05-30 8:30,관람객
2839,셩(tndu****),영화보는 내내 몰입하고 공감하면서 즐겁게 봤습니당!,10,0,0,2016-05-30 8:24,0
2840,꼬마(wogh****),목요일에 한번 더 보려고 예매했습니다.,10,0,0,2016-05-30 8:18,0
2841,ㅇㅇ(abcs****),인생 영화중 손에 꼽히네요,9,0,0,2016-05-30 7:52,0
2842,오다리(erty****),내일 또 보러 가려구 음악도 너무 좋구 가사뭐 말이 필요없지,10,0,0,2016-05-30 7:32,0
2843,정필규(ennm****),너무 재미있게 잘 봤습니다. 성장영화로 스토리가 매우 유쾌하고 음악도 좋았어요. 최근 본 음악 영화 중 제일 재미있게 잘 봤어요~~^^,9,0,0,2016-05-30 7:09,관람객
2844,사랑합시다(supo****),오래된 서점에서 동화를 읽는 느낌,9,0,0,2016-05-30 6:46,관람객
2845,jjgk****,"빠른 전개 지루할틈을 주지않았고 배우역활들도 너무좋았습니다 이배우아니면 이상하겠다싶을정도, 눈과 귀가 마음이 즐겁고 신나고 따듯해졌습니다. 뻔한엔딩이아니였고 마지막엔딩의 날씨와 교훈까지 마음에들었습니다.영화관에서 꼭...",10,0,0,2016-05-30 4:54,0
2846,bumj****,"하루 상영하는 횟수가적다는게 화가난다.노래보단 진심이오고가는 인물인물의 매력들이돋보였고,가슴한편에 꺼져가는열정이불타오른다.",10,0,0,2016-05-30 4:19,0
2847,민경찬이(r970****),진짜 꼭 봐야되요 너무 좋네요,10,0,0,2016-05-30 3:02,0
2848,ehdq****,보고나서 인생영화됐어요. 잔잔하게 여운 남고 계속 생각나고 행복하게 되는 영화!!,10,0,0,2016-05-30 1:37,0
2849,YKWIM(rj_b****),음악으로의 구원이 있는 영화.,10,0,0,2016-05-30 1:34,0
2850,123(hau_****),최고! 완전 몰입해서 음악과 하나되어 즐기며 봤다.,10,0,0,2016-05-30 1:26,0
2851,김승아(wlsd****),"심쿵하는 영화, 인생영화",10,0,0,2016-05-30 1:20,0
2852,지애(kwar****),"어린소년에겐 너무 가혹하고 힘든 현실에서그가 바라는 꿈의 가족과 무대를 자신의 상상속으로데려와 공연을하는 코너가 너무나도 진실 되게 다가와서 가슴이먹먹했다, 특히 현실로돌아와 초라한 무대만이 있는장면은 여운이 가시질...",10,0,0,2016-05-30 0:55,0
2853,sora****,나를 울컵하게 만들어 버린 영화,9,0,0,2016-05-30 0:52,관람객
2854,김정현(jh90****),완전 추천! 노래도 좋고! 좋아요!,10,0,0,2016-05-30 0:50,관람객
2855,224922492249(inae****),수수께끼는 언제나 흥미로워,10,0,0,2016-05-30 0:37,0
2856,켜밍(h_ee****),"남주가 노래를 부르며 상상할 때, 마냥 달콤하고 행복한 장면으로만 보여지지 않았던 것은. 어쩌면 저 또한 과거 어린시절, 부모 사이가 좋아서 가정 불화나 그간의 형에 고충 또한 없었기를 간절히 바랬던 그 동심이 떠...",10,0,0,2016-05-30 0:16,관람객
2857,polaire(pola****),두번세번네번보고싶다,10,0,0,2016-05-29 23:37,관람객
2858,Juan(roc8****),Best ever 역시 믿고보는 존카니,10,0,0,2016-05-29 23:33,0
2859,milk****,정말 가슴이 뜨겁고  미소짓게 만들어준  고마운 영화나에게 모든게 완벽했던 만점짜리,10,0,0,2016-05-29 23:30,0
2860,만대(snrk****),인생이 얼마나 재밌는가...,10,0,0,2016-05-29 23:28,관람객
2861,thereisJ(jemm****),그냥 보세요 보면서 즐겁고 행복해지는 영화 ^^,10,0,0,2016-05-29 23:26,0
2862,범블비이(lala****),트랙은 좋았지만 이야기 사이의 연계성이 조금 부족했다고 느껴진다. 좀더 긴 러닝타임으로 봤으면 괜찮았을까,8,0,0,2016-05-29 23:25,관람객
2863,똘조잼(deco****),우왕우왕 재밌음 한번더볼거임,10,0,0,2016-05-29 23:22,관람객
2864,뚠뚠(ehdd****),존카니 형은 하늘나라에서 뿌듯하겠다.,10,0,0,2016-05-29 23:17,관람객
2865,ysds****,노래드리너무좋습니다,9,0,0,2016-05-29 23:11,0
2866,shw2****,시간떼우기로 보러갔다가 인생영화를 만남,10,0,0,2016-05-29 23:10,0
2867,T H(c_he****),뭐든 다 할 수 있을 것 같은 기분.. 뜨겁다!!,10,0,0,2016-05-29 23:07,0
2868,luck****,비긴어게인 생각하고 되게 기대하고 봐서그런지 약간 실망했지만 볼만은 해용,8,0,0,2016-05-29 22:51,관람객
2869,후BJ(skye****),역시 믿고보는 영화.. 나도 도전히고 살고싶다는 생각을 막막하게 된다. 역시,10,0,0,2016-05-29 22:51,관람객
2870,복실개(dizn****),"심하게 잼있습니다. 나중에 또봐야지 이걸 넘어서, 집에 오자마자 바로 다시 보고싶다는 생각을 했음. 1초도 안빼고 계속 재미있음. 의외의 복병 꿀잼영화",10,0,0,2016-05-29 22:49,0
2871,조그만슬픔(seo2****),이런 영화가 좋더라평점에 관심 없는 1인인데평점 주고 싶은 영화,10,0,0,2016-05-29 22:49,0
2872,chol****,전작에 못미치지만 풋풋한 매력이 있고 젊음에 대해 생각하게 함 ㅎㅎ 음악은 drive it like you stole it 만 좋은 것 같다,8,0,0,2016-05-29 22:44,0
2873,홍매이(wltn****),보는 내내 달달하고 느끼는게 많았음,9,0,0,2016-05-29 22:37,관람객
2874,원썬(lds5****),"행복한 슬픔, 지금 가지 않으면 절대 못 가니까일때문에 허덕이며 건강까지 망가져가고 있던 나를 섬뜩하게 만든 명대사",10,0,0,2016-05-29 22:31,0
2875,dlsr****,골고루 잘 만들었고가볍게 웃으며 볼 수 있는 영횓,8,0,0,2016-05-29 22:21,0
2876,Jung A Kim(kjas****),"진짜 노래,연출,연기 모든것이 완벽했어요:-)두고두고 기억하고싶은 영화입니다-",10,0,0,2016-05-29 21:28,관람객
2877,5364****,따뜻하고 순수하고 용기를얻게 되는 영화 두번봐야지,10,0,0,2016-05-29 21:21,관람객
2878,레미콘(hbkh****),"원스의 밑바닥 감성과 비긴 어게인의 자본력의 훌륭한 도착점, 앞 선 두개보다 영화도 더 재밌고 음악도 더 훌륭하다.",9,0,0,2016-05-29 20:58,관람객
2879,pch0****,적절한 영상과 음악의 조화,9,0,0,2016-05-29 20:50,관람객
2880,mang****,You can be anything.You can go anywhere.,9,0,0,2016-05-29 20:41,관람객
2881,행복하세요(sinh****),노래마다 감동이네요~,10,0,0,2016-05-29 20:39,관람객
2882,안녕프로젝트(doux****),엑스매보다 훨배 꿀잼/ 비긴어게인이 더 재밋긴해찌만 요것도 꿀잼,10,0,0,2016-05-29 20:29,0
2883,뚜비(elsy****),힐링영화! 노래가너무좋았음,8,0,0,2016-05-29 20:28,관람객
2884,최재원(chjw****),코너의 상상씬에서 행복한 슬픔을 느꼇습니다...,10,0,0,2016-05-29 20:23,0
2885,마틸리(ioev****),비긴어게인 생각하고 기대했는데 기대를 또 넘어서는...상상씬은 역시 명장면이다. 슬프면서 행복했던 눈과 귀가 즐거웠던,9,0,0,2016-05-29 20:21,0
2886,하은(ghdg****),보는 내내 네 생각이 났다,9,0,0,2016-05-29 20:19,관람객
2887,pinky(pink****),노래만짱인듯열자열자,8,0,0,2016-05-29 20:02,관람객
2888,22222(dimd****),마지막 노래가사에 눈물날뻔했어요.. 감사합니다,10,0,0,2016-05-29 19:59,0
2889,asd234424(skrl****),걍 굿 너무 감동이에요 많으섷느낌,10,0,0,2016-05-29 19:51,0
2890,tlsd****,남자친구가 더 좋아해요,10,0,0,2016-05-29 19:45,관람객
2891,윤ㄴ지(ky83****),여러분! 이 영화 놓치시면 후회해요ㅠㅠㅠ,10,0,0,2016-05-29 19:38,0
2892,oiso****,와우~원스와는 또다른감동^^,9,0,0,2016-05-29 19:27,0
2893,프텍탈(syss****),나쁘지 않음 한번은 볼만 합니다,7,0,0,2016-05-29 19:17,관람객
2894,Illmatic(elio****),재밋어요너두듀라두조뉴야두,10,0,0,2016-05-29 19:07,관람객
2895,jeap****,재밌었어요.나름 ㅋㅋ,9,0,0,2016-05-29 19:01,관람객
2896,브라운(kjg5****),음악도 너무 좋고 아쉬운듯한 엔딩까지 취향저격!,10,0,0,2016-05-29 19:00,관람객
2897,jeeee(jepa****),월플라워가 생각나는 영화,9,0,0,2016-05-29 18:56,관람객
2898,qhtj****,보고난후 내입에서 또보고싶다가 처음으로 나온 영화,10,0,0,2016-05-29 18:54,0
2899,단팥빵(tobl****),오랜만에 기분 좋은 영화.믿고 보는 존카니,10,0,0,2016-05-29 18:53,0
2900,기뮨경(kyk9****),이전과는 분위기나 느낌이 다른 영화였다. 청춘과 음악이 열정으로 엮여있는 듯한 느낌이 들었다,9,0,0,2016-05-29 18:49,관람객
2901,Everydaysmile(nanm****),나중에 내 아이가 중2병에 걸렸을 때 같이 보고 싶은 영화.,10,0,0,2016-05-29 18:48,0
2902,김태현(kth0****),영화관에서 보길 정말 잘했다,9,0,0,2016-05-29 18:46,0
2903,배칸토(tpgu****),보고나서 계속여운남는영화모든 수록곡은 바로 플레이리스트에!,10,0,0,2016-05-29 18:46,0
2904,홍성준(hong****),멋지다 멋져 짱!!!!,10,0,0,2016-05-29 18:45,0
2905,thebeatz(beat****),뭔가를 만들어내는 용기,8,0,0,2016-05-29 18:40,관람객
2906,김현경(hk92****),저는 정말 좋았어요! 내용도 좋았고 노래도 좋았고 너무 다 좋았어요????,10,0,0,2016-05-29 18:36,관람객
2907,람이향긋(sunh****),가슴이 뭉클하고 형의 로큰롤한 펑크펑크한 스타일이 가슴에 와다았다!!!! 이 영화 다음주 토요일까지 상영했으면 좋겠는데... 안한다 ㅠ ㅠ,10,0,0,2016-05-29 18:26,0
2908,ko92****,진짜 오랫만에 본 몸과 마음이 치유되는 영화,10,0,0,2016-05-29 18:23,0
2909,우이씨(joo_****),진짜 지금까지 봤던 영화중에 가장 생각을 많이하게 된 영화이고 나오는 노래 장면 연출  다 좋아요!!!,10,0,0,2016-05-29 18:17,0
2910,강은영(euny****),넘나 설레는 영화인것 ㅠㅠ,10,0,0,2016-05-29 18:06,0
2911,킹앙리(fore****),명불허전 존카니 스토리와 음악성 모두 잡았다,10,0,0,2016-05-29 18:05,0
2912,kh75****,가슴 뜨겁게 하고 심장 뛰게하는  영화,10,0,0,2016-05-29 18:00,관람객
2913,양규진(ykj2****),"음악,패션,감동,성장,교훈, 다 갖춘 영화",10,0,0,2016-05-29 17:58,0
2914,희석(phs9****),내인생영화찾앗다 정말재미잇습니다 꼭보십쇼 감성돋는 새벽조조로 보시면 더욱더 재미잇습니다 여러분!^^,10,0,0,2016-05-29 17:52,0
2915,나라나(ny01****),아주 좋습니다 짱짱맨,10,0,0,2016-05-29 17:52,관람객
2916,크레파스(folo****),영화가 끝나질 않길 바라며 보았다,10,0,0,2016-05-29 17:01,0
2917,오작규(dhxk****),보고나서 생각하자 !!,10,0,0,2016-05-29 16:50,0
2918,소호(hand****),"흔한 성장영화처럼 모두가 행복한 결말을 낸 것이 아니라, 흔들리는 배가 영국을 향해 가는 장면으로 끝을 낸 게 오히려 낫다는 생각",10,0,0,2016-05-29 16:50,0
2919,조현우(wlq7****),나름 괜춘했던거 같은데,8,0,0,2016-05-29 16:49,관람객
2920,rlat****,동생을 위해 자신의 이루지 못한 꿈을 응원하는 하는 형이 너무 멋있었고 감동이었다,10,0,0,2016-05-29 16:44,0
2921,박소연(psy9****),편하게 보는 영화에요! 나오는 노래들도 다 좋고 좋습니다~,8,0,0,2016-05-29 16:36,관람객
2922,한강로더(cap2****),"내용이나 음악은 좋으나, 좀 비현실적이라는 느낌(주인공이 전능하다시피 탁탁해냄)이 강한탓에 꺼림직한 느낌이다.",10,0,0,2016-05-29 16:28,0
2923,ㅋㅋ(dudg****),영화보면서 계속 웃었네요 배울점도 많고 깨달은 것도 많고 오랜만에 돈이 아깝지 않았던 영화,10,0,0,2016-05-29 16:14,관람객
2924,소는누가키워(duck****),너무 재밌고 좋아요.  슬픈 내용이 아닌데 눈물이 나더라구요,10,0,0,2016-05-29 15:59,관람객
2925,화나(voca****),여자친구랑 재밌게 봤어요,8,0,0,2016-05-29 15:39,관람객
2926,집순이(rlaa****),감독은 항상 영화를 통해 우리에게 좋은 메세지를 전달해주려는 게 느껴진다. 그게 영화 속 주인공들과 그 음악으로. 이번에는 노래 가사에서 많이 느꼈다.  앞으로의 꿈을 향해 나아가는 사람들에게 용기를 주는 것 같다....,10,0,0,2016-05-29 15:38,0
2927,리바리바(chna****),다소 개연성이 부족하지만  음악은 좋았음 근데 9점은 아님,7,0,0,2016-05-29 15:34,0
2928,qkdg****,영화 평점 잘 안남기는데 고민하시는분들 꼭 보셨으면 좋겠네요  최근에  캡틴 곡성 싱스트리트 봤는데 개인적으로 가장  재미있게 봤습니다!!,9,0,0,2016-05-29 15:30,0
2929,황규빈(kyub****),"영화내내 몰입감이 뛰어나 지루하지 않았고, 음악과 잘 어울어진 영화였다. 특히 주인공의 형이 너무 멋있었다.",9,0,0,2016-05-29 15:24,0
2930,하니(hanh****),왠지 모르게 뭉클뭉클. 재밌어요!,10,0,0,2016-05-29 15:20,관람객
2931,hj90****,노래가좋아요 조용한영허ㅜ,7,0,0,2016-05-29 15:14,관람객
2932,당분(ysh9****),볼때보다 보고나서 더 좋았던 영화 비긴어게인보다 훨씬 낫네요,10,0,0,2016-05-29 15:14,관람객
2933,tes5****,완전 좋앗습니다다음작품 빨리나왓으면 좋겟네요,10,0,0,2016-05-29 15:11,관람객
2934,Forever(hear****),밴드 사운드 좋아하는 분들이 놓쳐서는 안 될 영화!! 그러나 그 사운드를 뛰어넘는 스토리까지 있어 여운이 많이 남는 영화!!,9,0,0,2016-05-29 15:07,0
2935,쇼라(hybo****),정말 누구나 상상했을 법한 일이 적당한 순간에 평범하게 생기는 이야기. 결국 인생은 영화가 아니라 평범한 어제와 오늘 그리고 내일의 연속임을 깨닫게 해주는 멋진 영화!,10,0,0,2016-05-29 15:06,0
2936,dlwn****,정말 순수하고깨끗해지는영화인생영화입니다,10,0,0,2016-05-29 15:04,관람객
2937,KK(re_f****),오랜만에 본 신나는 음악영화내용은 별거없을지 몰라도중간중간의 위트와 음악이 신나는 영화,8,0,0,2016-05-29 15:02,관람객
2938,사필귀정근(sudo****),구구절절 사연따위 접어버리고 해피뮤직으로 꽉꽉 채워줘서 고마운 영화,10,0,0,2016-05-29 14:57,0
2939,April(shin****),보는 내내 엄마미소 지어지는 영화에요. 신나기도 하구오.,7,0,0,2016-05-29 14:38,관람객
2940,영선(ssun****),몇몇 장면들에 소름이 돋고 몸에 전율이 느껴졌다.,10,0,0,2016-05-29 14:31,0
2941,ghrj****,갈수록 진화하는게 느껴진다 ㅎㅎ 마지막장면이 특히좋앗음,8,0,0,2016-05-29 14:29,0
2942,하다(nopi****),함께 박자를 맞추게 되는 영화,8,0,0,2016-05-29 14:23,관람객
2943,gtal****,기대없이 봤는데..노래도 가사도 주옥같다무엇보다 코너형 크...넘머싯어 여운이 오래갈것같다,10,0,0,2016-05-29 14:22,0
2944,HasegawaJun(seak****),"형에게서 너바나의 커트코베인을 보았음..펑크정신이 살아있는 유쾌한 영화, 중간에 살짝 눈물나는 장면도 있음",9,0,0,2016-05-29 14:20,0
2945,최혜민(hyes****),말이 필요없다 단번에 인생영화 등극,10,0,0,2016-05-29 13:57,0
2946,smal****,진짜 유쾌하고 즐거운 영호ㅓ,10,0,0,2016-05-29 13:55,관람객
2947,Lovee(yueu****),인생영화 한번 더 보러갈거임,10,0,0,2016-05-29 13:40,0
2948,임성하(wood****),올해 최고의 영화 ! 꼭 영화관에서 보세요,10,0,0,2016-05-29 13:11,0
2949,TEGA(gusw****),존카니는 단순히 영화를 만드는 감독이 아니라 예술가같음. 비긴어게인에서는 행복을 싱스트리트에선 벅참을 느꼈다.,10,0,0,2016-05-29 13:10,0
2950,요니(nana****),행복한 슬픔이 무엇인지 알수있었던 장면이 있다. 미국 졸업 파티를 컨셉으로 뮤직비디오를 찍을때 상상하는장면. 그 장면속엔 행복한사람들만이 존재했지만 보고있는 나는 너무나 슬펐다. 정말로...,10,0,0,2016-05-29 13:02,0
2951,SoHee Park(bboo****),Drive it like you stole it,10,0,0,2016-05-29 13:02,관람객
2952,이연수(lys0****),진짜 몸 들썩거리면서 봄 진짜 열악한 상황인데 음악으로 승화시키는 것 같아 보기 좋았고 밴드활동으로 인해 자신감 회복하는 주인공의 모습 또한 멋있었음 노래도 너무 좋음 싱스트리트 흥했음 좋겠는데 상영하는 영화관과 시...,10,0,0,2016-05-29 12:59,0
